latitude,longitude,name,address
22.310775,114.187172,鶴園街公廁,鶴園街12號A
22.301103,114.189644,新紅磡碼頭公廁,新紅磡碼頭
22.307361,114.187406,紅磡市政大廈公廁,馬頭圍道11號紅磡市政大廈1樓
22.330325,114.193433,石鼓壟道公廁,石鼓壟道與賈炳達道交界
22.331681,114.191764,東正道公廁,東正道賈炳達道公園側
22.329839,114.190589,龍崗道公廁,龍崗道30-32號
22.318678,114.176206,培正道公廁,培正道5號
22.32955,114.189017,九龍城市政大廈公廁,侯王道九龍城市政大廈1樓
22.33645,114.176864,九龍塘公共運輸交匯處公廁,九龍塘沙福道
22.451594,113.994503,羅屋村公廁,元朗廈村屏廈路羅屋村
22.509414,114.074044,落馬洲管制站公廁（南）,落馬洲管制站台（南）
22.505425,114.076469,落馬洲管制站公廁（北）,落馬洲管制站台（北）
22.513264,114.079836,落馬洲過境巴士站公廁,落馬洲過境巴士站
22.510672,114.080003,落馬洲暸望台公廁,落馬洲瞭望台
22.441631,114.008244,屏山新村公廁,元朗屏山屏楊里屏山新村
22.498899,114.078343,新田公廁,元朗新田青山公路-新田段
22.510692,114.080011,大橋村公廁,元朗大橋路大橋
22.380211,114.271831,宜春街公廁,宜春街
22.283414,114.270833,將軍澳工業村公廁,駿日街
22.3232,114.258214,欣景路巴士站公廁,將軍澳欣景路新都城2期巴士站
22.2956,114.292083,大坳門公廁,近大坳門停車場
22.355569,114.247833,蠔涌公廁,近蠔涌停車場
22.377439,114.272761,對面海公廁,對面海村
22.327042,114.250742,將軍澳村公廁,寶康路燈柱EA 1064對面
22.316528,114.270942,半見村公廁,田洲路近燈柱EA 1500
22.287486,114.286439,清水灣二灘公廁,近清水灣二灘停車場
22.378394,114.259661,北港村公廁,北港路燈柱No.EB31651對面
22.386867,114.269067,沙角尾公廁 (I),沙角尾村近燈柱 V8037-6
22.387267,114.2686,沙角尾公廁 (II),沙角尾村18號
22.315628,114.264692,坑口公共交通交匯處公廁,坑口地鐵站公共交通交匯處
22.308533,114.260436,將軍澳公共交通交匯處公廁,將軍澳地鐵站公共交通交匯處
22.304492,114.251981,調景嶺公共交通交匯處公廁,調景嶺地鐵站公共交通交匯處
22.377439,114.322761,對面海（翠塘）公廁,對面海（翠塘）
22.425683,114.293181,榕樹澳公廁,近榕樹澳村口燈柱V4788
22.459808,114.327311,海下公廁,海下村村口
22.433736,114.254089,泥涌碼頭公廁,泥涌碼頭側
22.338108,114.259125,大埔仔下村公廁,大埔仔下村
22.364044,114.259189,白沙灣停車場公廁,白沙灣停車場
22.392981,114.298914,大網仔公廁,大網仔停車場側
22.347344,114.352131,沙橋(糧船灣)公廁,沙橋(糧船灣)
22.33345,114.236833,井欄樹公廁,井欄樹街燈N8703(7)
22.386842,114.306997,斬竹灣公廁,斬竹灣抗日烈士紀念碑附近
22.351775,114.253133,西貢公路(南圍)公廁,西貢公路近燈柱EA9898-1
22.372053,114.259822,大涌口公廁,西貢公路與大涌上村交界
22.275956,114.295958,布袋澳公廁,布袋澳村
22.450078,114.321269,白沙澳公廁,白沙澳
22.436911,114.331942,高塘下洋公廁,高塘下洋
22.343253,114.247128,壁屋下村公廁,壁屋下村108號
22.394442,114.287942,早禾坑公廁,早禾坑
22.422189,114.351992,赤徑公廁,赤徑
