latitude,longitude,name,address
22.3488101303736,114.200102711512,慈雲山公共圖書館,九龍慈雲山毓華街23號慈雲山中心702號
22.2818166994324,114.12907553853,樂群社會服務處黃光漢社區服務中心便利圖書站,香港堅尼地城石山街12號堅尼地城社區綜合大樓13樓B室
22.3117844933692,114.259137669633,靈實長者地區服務社區圖書館(尚德邨),將軍澳尚德邨尚真樓地下C翼
22.5462421243916,114.224176593613,沙頭角公共圖書館,新界沙頭角邨第20座地下1號舖
22.3630375601067,114.128222629468,禮賢會葵盛東護理安老院,新界葵涌葵盛東邨盛樂樓地下及一樓
22.4627590856433,114.005718899148,伯裘書院-成才中心,新界元朗天水圍天華路51號
22.3344960813283,114.208888094297,牛池灣公共圖書館,九龍清水灣道11號牛池灣市政大廈五至六樓
22.3359799413729,114.166565409075,白田公共圖書館,九龍石硤尾白田邨商業中心1-6號地下
22.4624105458183,114.000715656298,香港青年協會賽馬會天悅青年空間,新界天水圍天悅邨服務設施大樓2字樓
22.3398719640407,114.164361547727,澤安邨屋邨諮詢管理委員會社區圖書館,九龍深水埗澤安邨康樂及消閒中心第三號舖
22.3456761131187,114.18630839669,流動圖書館六(翠竹花園服務站),九龍黃大仙翠竹花園第六座側
22.3533218147675,114.05979213189,中華基督教會馬灣基慧堂馬灣關愛社區中心,馬灣馬灣大街村( 北 )345號地下
22.360299943114,114.103104982283,流動圖書館一(長安邨服務站),新界青衣長安邨安潤樓側
22.3091924639162,114.239483002971,藍田公共圖書館,九龍藍田德田邨德樂樓地下B翼
22.3213952934998,114.163120808261,大角咀互助資源中心,九龍大角咀埃華街28號永利工業大廈6樓A室
22.4227110054838,114.226003417587,葛珮帆．楊文銳議員辦事處--睦鄰圖書館,馬鞍山頌安邨頌智樓地下DB01室
22.3233036260697,114.248321974268,西貢將軍澳婦女會翠林康怡綜合服務中心社區圖書館,將軍澳翠林邨欣林樓103-106號
22.3961613914911,113.965972740327,流動圖書館三(山景邨服務站),新界屯門山景邨景榮樓側
22.317245102318,114.239341979715,流動圖書館八(寶達邨服務站),九龍秀茂坪寶達邨達安樓側
22.4592962716922,114.171442363189,流動圖書館五(富亨邨服務站),新界大埔富亨邨亨翠樓側
22.3848530037961,114.190692426759,瀝源公共圖書館,新界沙田瀝源邨貴和樓地下101-110號
22.3310197952416,114.206324712094,潘進源議員辦事處社區圖書館,九龍灣麗晶花園第11座地下
22.3012648190694,114.236218683745,黎樹濠陳振彬馮錦照周耀明議員聯合辦事處圖書館,九龍油塘油麗邨逸麗樓D翼地下
22.2506177242481,114.136148610899,薄扶林公共圖書館,香港薄扶林華富邨華珍樓611-619室
22.2819429992779,114.128638843592,士美非路公共圖書館,香港堅尼地城士美菲路12K號士美非路市政大廈三樓
22.3468332637102,114.20062952048,慈樂社區居民聯會,九龍慈雲山慈樂邨樂滿樓地下
22.3436752876262,114.200543557082,流動圖書館六(鳳德邨服務站),九龍黃大仙鳳德邨銀鳳樓側
22.3688130015414,114.116074181348,陳桓鑌議員辦事處-社區圖書館,新界荃灣眾安街89號1字樓前座
22.3035273873496,114.190020575211,流動圖書館七(黃埔花園服務站),九龍紅磡黃埔花園第五期地下平台
22.454792879035,114.17607288154,流動圖書館五(富善邨服務站),新界大埔富善邨善美樓側
22.3218829172092,114.162790751857,大角咀公共圖書館,九龍大角咀福全街63號大角咀市政大厦三樓
22.2810212958611,113.935524245012,香港離島婦女會賽馬會婦女綜合服務中心,大嶼山東涌逸東村二號停車場頂樓
22.3132653236942,114.239329531585,中國基督教播道會興田邨道真堂愛禮信長者中心,九龍觀塘啟田邨彩田樓地下101室
